Anio;Periodo;CodigoDistrito;NombreDistrito;CodigoBarrio;NombreBarrio;DatoPoblacion;DatoPoblacionMenor16;DatoPoblacionEntre16y64;DatoPoblacionMayor65;DatoSobreEnvejecimiento;DatoSobreenvejecimientoHombres;DatoSobreenvejecimientoMujeres;DatoFeminidad;DatoNacionalidadExtranjera
2012;Anual;5;Chamartín;53;Ciudad Jardín;18532;11.86;66.45;21.7;35.66;31.6;37.8;126.9;13.45
2013;Anual;5;Chamartín;53;Ciudad Jardín;18467;12.05;65.93;22.01;36.56;32.1;38.9;127.7;12.69
2014;Anual;5;Chamartín;53;Ciudad Jardín;18140;11.92;65.47;22.61;37.02;33.1;39.1;127.1;11.55
2015;Anual;5;Chamartín;53;Ciudad Jardín;18026;12.28;64.69;23.03;37.29;32.7;39.8;127.0;10.32
2016;Anual;5;Chamartín;53;Ciudad Jardín;18262;12.55;64.56;22.89;37.54;32.9;40.0;126.7;10.56
2017;Anual;5;Chamartín;53;Ciudad Jardín;18319;12.47;64.35;23.17;37.5;32.5;40.3;127.7;10.98
2018;Anual;5;Chamartín;53;Ciudad Jardín;18487;12.48;64.5;23.01;36.62;31.8;39.3;126.9;11.29
2019;Anual;5;Chamartín;53;Ciudad Jardín;18642;12.29;64.59;23.11;36.2;31.0;39.2;126.4;11.51
2020;Anual;5;Chamartín;53;Ciudad Jardín;18893;12.34;64.58;23.08;35.4;29.4;38.8;124.5;12.34
2021;Anual;5;Chamartín;53;Ciudad Jardín;18618;12.28;64.35;23.37;34.9;28.7;38.4;124.2;12.73
2022;Anual;5;Chamartín;53;Ciudad Jardín;18410;12.2;64.15;23.65;34.5;28.4;38.1;125.0;12.78
2005;Anual;5;Chamartín;51;El Viso;15513;14.02;65.77;20.21;31.52;27.9;33.5;128.3;12.95
2006;Anual;5;Chamartín;51;El Viso;15686;13.92;65.62;20.46;31.6;27.0;34.3;130.3;14.01
2007;Anual;5;Chamartín;51;El Viso;15977;13.87;65.77;20.36;32.15;28.3;34.4;129.2;13.19
2008;Anual;5;Chamartín;51;El Viso;16233;13.89;65.86;20.25;32.7;29.4;34.7;128.2;13.71
2009;Anual;5;Chamartín;51;El Viso;16561;14.2;65.73;20.07;33.72;30.0;35.9;128.6;14.08
2010;Anual;5;Chamartín;51;El Viso;16566;13.8;65.75;20.45;33.09;29.2;35.4;128.4;14.11
2011;Anual;5;Chamartín;51;El Viso;16730;13.8;65.53;20.67;33.86;30.0;36.2;128.7;14.48
2012;Anual;5;Chamartín;51;El Viso;16847;13.8;65.4;20.8;34.36;30.1;37.0;127.9;13.33
2013;Anual;5;Chamartín;51;El Viso;16871;13.63;65.12;21.24;35.35;30.3;38.5;124.5;12.7
2014;Anual;5;Chamartín;51;El Viso;16792;13.64;65.06;21.3;35.73;30.9;38.8;124.0;11.53
2015;Anual;5;Chamartín;51;El Viso;16781;13.84;64.81;21.35;36.67;32.0;39.5;124.0;10.98
2016;Anual;5;Chamartín;51;El Viso;17018;14.14;64.54;21.32;36.91;31.6;40.2;123.6;11.15
2017;Anual;5;Chamartín;51;El Viso;17061;14.49;64.21;21.3;37.18;32.3;40.2;122.2;10.81
2018;Anual;5;Chamartín;51;El Viso;17145;14.33;64.2;21.47;36.81;30.9;40.5;120.8;10.58
2019;Anual;5;Chamartín;51;El Viso;17302;14.19;64.17;21.64;36.1;29.6;40.2;122.3;11.02
2020;Anual;5;Chamartín;51;El Viso;17433;14.05;64.21;21.74;35.6;29.7;39.3;122.3;11.53
2021;Anual;5;Chamartín;51;El Viso;17349;13.93;64.41;21.67;35.4;28.9;39.5;122.1;11.8
2022;Anual;5;Chamartín;51;El Viso;17181;13.65;64.21;22.14;35.7;29.8;39.6;121.2;11.29
2005;Anual;9;Moncloa - Aravaca;91;Casa de Campo;14136;12.18;63.84;23.97;29.09;24.0;32.0;116.1;11.64
2006;Anual;9;Moncloa - Aravaca;91;Casa de Campo;14190;11.82;64.07;24.1;29.8;24.9;32.6;114.9;13.25
2007;Anual;9;Moncloa - Aravaca;91;Casa de Campo;13741;12.0;63.26;24.73;31.05;26.7;33.6;116.4;12.2
2008;Anual;9;Moncloa - Aravaca;91;Casa de Campo;13559;12.43;62.53;25.03;32.14;28.5;34.2;117.6;11.53
2009;Anual;9;Moncloa - Aravaca;91;Casa de Campo;13406;12.13;62.84;25.02;34.2;30.6;36.2;117.4;11.96
2010;Anual;9;Moncloa - Aravaca;91;Casa de Campo;13263;11.9;62.98;25.11;35.73;32.5;37.5;117.1;11.91
2011;Anual;9;Moncloa - Aravaca;91;Casa de Campo;13052;11.59;63.45;24.95;37.01;33.6;38.9;117.1;11.52
2012;Anual;9;Moncloa - Aravaca;91;Casa de Campo;12612;11.52;62.77;25.71;38.16;34.3;40.3;119.8;8.81
2013;Anual;9;Moncloa - Aravaca;91;Casa de Campo;12422;11.37;62.86;25.78;40.13;36.1;42.3;121.3;9.02
2014;Anual;9;Moncloa - Aravaca;91;Casa de Campo;12191;11.24;62.57;26.19;42.15;38.1;44.4;121.0;8.08
2015;Anual;9;Moncloa - Aravaca;91;Casa de Campo;12622;10.78;63.83;25.39;43.78;39.8;46.0;117.8;7.3
2016;Anual;9;Moncloa - Aravaca;91;Casa de Campo;12864;10.76;64.29;24.95;43.83;39.3;46.3;117.8;7.61
2017;Anual;9;Moncloa - Aravaca;91;Casa de Campo;12841;10.55;64.42;25.03;44.74;39.8;47.5;117.3;7.69
2018;Anual;9;Moncloa - Aravaca;91;Casa de Campo;12900;10.29;64.8;24.91;45.18;39.4;48.4;117.4;8.03
2019;Anual;9;Moncloa - Aravaca;91;Casa de Campo;12991;10.13;64.86;25.01;44.0;37.2;47.8;117.9;8.57
2020;Anual;9;Moncloa - Aravaca;91;Casa de Campo;13201;9.95;65.12;24.92;42.6;35.3;46.9;115.9;9.7
2021;Anual;9;Moncloa - Aravaca;91;Casa de Campo;13066;9.62;65.53;24.85;41.7;33.6;46.4;115.7;9.99
2022;Anual;9;Moncloa - Aravaca;91;Casa de Campo;12804;9.86;64.6;25.53;41.0;32.5;46.1;116.0;8.83
2005;Anual;20;San Blas - Canillejas;206;Rejas;7744;14.41;63.47;22.12;21.13;19.8;22.1;104.1;10.95
2006;Anual;20;San Blas - Canillejas;206;Rejas;8746;14.97;65.56;19.47;23.14;21.1;24.6;104.3;12.53
2007;Anual;20;San Blas - Canillejas;206;Rejas;9795;16.18;66.51;17.3;26.14;24.8;27.1;103.9;12.75
2008;Anual;20;San Blas - Canillejas;206;Rejas;11265;16.86;68.16;14.98;27.84;26.5;28.8;102.6;15.03
2009;Anual;20;San Blas - Canillejas;206;Rejas;11990;17.43;68.47;14.1;30.69;29.0;31.8;103.2;15.31
2010;Anual;20;San Blas - Canillejas;206;Rejas;12676;18.18;68.31;13.51;34.17;33.1;34.9;104.4;15.3
2011;Anual;20;San Blas - Canillejas;206;Rejas;13622;18.98;68.5;12.52;37.92;37.6;38.2;104.1;15.74
2012;Anual;20;San Blas - Canillejas;206;Rejas;14199;19.56;68.41;12.04;41.43;41.0;41.7;104.3;15.13
2013;Anual;20;San Blas - Canillejas;206;Rejas;14643;20.28;67.93;11.79;43.31;42.9;43.6;103.5;14.59
2014;Anual;20;San Blas - Canillejas;206;Rejas;14660;20.48;67.67;11.84;44.82;43.6;45.7;103.4;13.47
2015;Anual;20;San Blas - Canillejas;206;Rejas;14862;20.99;67.08;11.92;45.6;43.5;47.0;104.6;13.13
2016;Anual;20;San Blas - Canillejas;206;Rejas;15300;21.08;67.11;11.8;45.24;43.1;46.7;104.6;13.35
2017;Anual;20;San Blas - Canillejas;206;Rejas;15775;20.85;67.59;11.56;44.02;41.1;46.1;104.3;14.03
2018;Anual;20;San Blas - Canillejas;206;Rejas;16315;20.79;67.98;11.23;43.61;38.8;46.8;103.7;15.65
2019;Anual;20;San Blas - Canillejas;206;Rejas;16693;20.3;68.47;11.23;41.2;35.9;44.9;105.0;17.35
2020;Anual;20;San Blas - Canillejas;206;Rejas;17299;19.95;68.94;11.11;39.5;33.3;43.6;106.1;19.19
2021;Anual;20;San Blas - Canillejas;206;Rejas;17098;19.51;69.26;11.24;37.9;30.7;42.6;106.4;18.73
2022;Anual;20;San Blas - Canillejas;206;Rejas;16971;18.85;69.6;11.56;36.5;28.8;41.7;105.2;18.5
2005;Anual;20;San Blas - Canillejas;208;El Salvador;12355;19.77;66.6;13.63;23.38;16.6;27.9;110.0;8.24
2006;Anual;20;San Blas - Canillejas;208;El Salvador;12398;19.29;66.46;14.24;23.39;17.1;27.6;110.2;8.85
2007;Anual;20;San Blas - Canillejas;208;El Salvador;12185;19.24;66.34;14.42;23.96;17.8;28.2;110.7;8.69
2008;Anual;20;San Blas - Canillejas;208;El Salvador;12285;18.65;66.65;14.7;24.92;18.7;29.1;111.4;9.16
2009;Anual;20;San Blas - Canillejas;208;El Salvador;12407;18.1;66.93;14.97;26.6;20.7;30.6;111.8;10.02
2010;Anual;20;San Blas - Canillejas;208;El Salvador;12380;17.33;67.3;15.37;27.22;22.9;30.2;111.5;10.45
2011;Anual;20;San Blas - Canillejas;208;El Salvador;12226;16.78;67.31;15.91;28.28;23.9;31.2;112.7;10.49
2012;Anual;20;San Blas - Canillejas;208;El Salvador;11919;15.98;67.25;16.76;29.48;25.6;32.1;113.5;8.8
2013;Anual;20;San Blas - Canillejas;208;El Salvador;11870;15.57;67.38;17.05;31.13;27.2;33.8;113.4;8.63
2014;Anual;20;San Blas - Canillejas;208;El Salvador;11569;14.64;67.38;17.98;31.68;27.9;34.4;113.1;7.43
2015;Anual;20;San Blas - Canillejas;208;El Salvador;11425;13.96;67.33;18.7;32.9;28.4;36.1;112.8;6.75
2016;Anual;20;San Blas - Canillejas;208;El Salvador;11430;13.41;67.45;19.13;33.47;28.4;37.1;112.9;6.82
2017;Anual;20;San Blas - Canillejas;208;El Salvador;11377;13.19;67.3;19.5;33.66;28.5;37.4;112.5;7.01
2018;Anual;20;San Blas - Canillejas;208;El Salvador;11287;12.19;67.55;20.26;33.54;28.8;37.0;111.1;7.19
2019;Anual;20;San Blas - Canillejas;208;El Salvador;11351;11.8;67.48;20.72;33.7;29.9;36.5;111.5;7.92
2020;Anual;20;San Blas - Canillejas;208;El Salvador;11476;11.43;67.45;21.11;33.1;29.9;35.5;110.8;8.27
2021;Anual;20;San Blas - Canillejas;208;El Salvador;11364;10.97;67.47;21.56;33.0;30.1;35.2;111.8;8.94
2022;Anual;20;San Blas - Canillejas;208;El Salvador;11269;10.8;66.71;22.5;31.9;29.6;33.6;112.3;9.21
2005;Anual;20;San Blas - Canillejas;205;Rosas;29649;22.38;71.69;5.93;18.33;14.8;21.3;100.3;6.24
2006;Anual;20;San Blas - Canillejas;205;Rosas;30457;22.97;70.63;6.4;16.47;14.1;18.5;101.2;7.3
2007;Anual;20;San Blas - Canillejas;205;Rosas;30793;23.69;69.62;6.69;16.69;14.3;18.7;102.0;7.38
2008;Anual;20;San Blas - Canillejas;205;Rosas;31299;23.72;69.17;7.12;17.47;14.4;20.0;102.8;7.8
2009;Anual;20;San Blas - Canillejas;205;Rosas;31621;23.83;68.67;7.5;17.61;13.8;20.7;103.1;8.21
2010;Anual;20;San Blas - Canillejas;205;Rosas;31985;23.89;67.97;8.14;20.51;15.9;24.2;103.4;8.23
2011;Anual;20;San Blas - Canillejas;205;Rosas;32015;23.76;67.55;8.69;21.96;16.9;26.1;104.2;7.77
2012;Anual;20;San Blas - Canillejas;205;Rosas;31945;23.55;67.19;9.26;22.41;17.8;26.1;105.3;6.82
2013;Anual;20;San Blas - Canillejas;205;Rosas;32017;23.18;66.88;9.94;24.15;19.1;28.2;106.1;6.32
2014;Anual;20;San Blas - Canillejas;205;Rosas;31746;22.85;66.43;10.72;25.1;20.3;28.9;106.4;5.66
2015;Anual;20;San Blas - Canillejas;205;Rosas;31369;22.14;66.58;11.28;26.11;21.2;30.1;106.4;4.89
2016;Anual;20;San Blas - Canillejas;205;Rosas;31511;21.6;66.64;11.76;26.63;22.1;30.3;106.9;4.85
2017;Anual;20;San Blas - Canillejas;205;Rosas;31508;20.38;67.19;12.43;27.31;23.8;30.1;107.6;4.62
2018;Anual;20;San Blas - Canillejas;205;Rosas;31560;19.01;67.89;13.11;27.48;24.0;30.3;107.7;4.82
2019;Anual;20;San Blas - Canillejas;205;Rosas;31677;17.66;68.84;13.5;27.9;24.4;30.6;108.2;5.46
2020;Anual;20;San Blas - Canillejas;205;Rosas;31794;16.16;69.68;14.15;27.1;23.4;30.1;108.4;5.93
2021;Anual;20;San Blas - Canillejas;205;Rosas;31534;15.0;70.45;14.55;27.9;24.0;31.0;108.5;6.24
2022;Anual;20;San Blas - Canillejas;205;Rosas;30887;13.46;71.04;15.5;28.4;24.7;31.3;108.1;5.97
2005;Anual;20;San Blas - Canillejas;207;Canillejas;31283;12.89;69.56;17.54;21.97;18.4;24.6;106.6;13.3
2006;Anual;20;San Blas - Canillejas;207;Canillejas;31272;12.61;69.51;17.88;22.27;18.3;25.1;106.0;14.78
2007;Anual;20;San Blas - Canillejas;207;Canillejas;31059;12.88;69.02;18.1;23.35;18.9;26.6;107.1;16.08
2008;Anual;20;San Blas - Canillejas;207;Canillejas;31222;12.9;68.91;18.19;24.09;19.4;27.4;107.2;17.64
2009;Anual;20;San Blas - Canillejas;207;Canillejas;31384;12.87;68.65;18.48;25.14;20.7;28.3;108.5;18.55
2010;Anual;20;San Blas - Canillejas;207;Canillejas;31209;13.1;67.82;19.09;26.0;20.9;29.7;109.6;18.81
2011;Anual;20;San Blas - Canillejas;207;Canillejas;30512;12.99;67.16;19.85;27.18;22.2;30.7;111.3;18.22
2012;Anual;20;San Blas - Canillejas;207;Canillejas;29983;12.93;66.5;20.57;27.84;23.2;31.2;112.0;16.54
2013;Anual;20;San Blas - Canillejas;207;Canillejas;29561;12.86;66.05;21.08;28.8;23.5;32.6;112.2;15.46
2014;Anual;20;San Blas - Canillejas;207;Canillejas;28865;12.84;65.19;21.97;29.74;25.4;32.9;113.0;13.74
2015;Anual;20;San Blas - Canillejas;207;Canillejas;28671;12.98;64.77;22.25;30.78;26.8;33.7;113.3;13.06
2016;Anual;20;San Blas - Canillejas;207;Canillejas;28477;12.95;64.27;22.78;31.88;28.5;34.2;113.9;12.91
2017;Anual;20;San Blas - Canillejas;207;Canillejas;28423;12.89;64.16;22.95;33.15;30.2;35.2;113.6;13.25
2018;Anual;20;San Blas - Canillejas;207;Canillejas;28519;12.83;64.01;23.16;34.04;31.5;35.9;113.3;14.3
2019;Anual;20;San Blas - Canillejas;207;Canillejas;28584;12.88;63.88;23.24;33.7;30.6;35.9;113.2;15.12
2020;Anual;20;San Blas - Canillejas;207;Canillejas;29047;12.83;64.24;22.92;33.5;30.7;35.4;113.5;16.59
2021;Anual;20;San Blas - Canillejas;207;Canillejas;28925;12.63;64.37;23.01;33.7;30.4;36.0;113.4;
2022;Anual;20;San Blas - Canillejas;207;Canillejas;28541;12.74;63.99;23.26;33.4;30.0;35.7;114.3;
2005;Anual;15;Ciudad Lineal;155;San Pascual;20397;13.83;67.99;18.2;23.61;18.8;26.7;118.4;7.99
2006;Anual;15;Ciudad Lineal;155;San Pascual;20219;13.69;67.28;19.03;23.86;18.9;27.1;119.4;8.87
2007;Anual;15;Ciudad Lineal;155;San Pascual;19763;13.72;66.7;19.58;24.01;19.2;27.1;119.5;8.78
2008;Anual;15;Ciudad Lineal;155;San Pascual;19682;13.3;66.78;19.92;25.33;20.3;28.6;119.7;9.8
2009;Anual;15;Ciudad Lineal;155;San Pascual;19782;13.23;66.51;20.26;26.4;21.1;29.8;121.0;10.91
2010;Anual;15;Ciudad Lineal;155;San Pascual;19653;13.03;66.24;20.73;27.05;22.0;30.3;120.8;10.96
2011;Anual;15;Ciudad Lineal;155;San Pascual;19251;12.7;65.77;21.53;28.33;23.1;31.7;122.7;10.53
2012;Anual;15;Ciudad Lineal;155;San Pascual;18955;12.6;65.03;22.37;29.25;24.4;32.4;123.7;9.87
2013;Anual;15;Ciudad Lineal;155;San Pascual;18612;12.66;63.92;23.43;29.72;25.7;32.3;123.4;8.89
2014;Anual;15;Ciudad Lineal;155;San Pascual;18239;12.63;63.08;24.29;30.45;26.6;32.9;124.1;7.94
2015;Anual;15;Ciudad Lineal;155;San Pascual;18059;12.58;62.52;24.9;31.13;27.3;33.6;123.8;7.33
2016;Anual;15;Ciudad Lineal;155;San Pascual;18087;12.69;62.04;25.26;31.78;28.3;34.0;124.6;7.55
2017;Anual;15;Ciudad Lineal;155;San Pascual;18102;12.63;61.76;25.61;32.59;29.3;34.7;124.0;7.61
2018;Anual;15;Ciudad Lineal;155;San Pascual;18068;12.52;61.51;25.97;33.23;29.4;35.7;123.1;7.77
2019;Anual;15;Ciudad Lineal;155;San Pascual;18130;12.59;61.25;26.16;33.4;30.3;35.4;122.3;8.09
2020;Anual;15;Ciudad Lineal;155;San Pascual;18107;12.43;61.01;26.56;33.3;30.2;35.3;122.1;8.75
2021;Anual;15;Ciudad Lineal;155;San Pascual;17823;12.02;60.9;27.07;33.8;30.5;35.9;122.3;9.14
2022;Anual;15;Ciudad Lineal;155;San Pascual;17546;11.9;60.41;27.69;33.6;30.1;35.8;121.7;9.1
2005;Anual;7;Chamberí;76;Vallehermoso;21322;10.58;64.65;24.78;34.51;31.5;35.9;136.8;6.91
2006;Anual;7;Chamberí;76;Vallehermoso;21184;10.46;64.43;25.11;35.16;31.6;37.0;137.7;7.6
2007;Anual;7;Chamberí;76;Vallehermoso;20622;10.48;63.68;25.84;35.87;32.1;37.8;137.2;7.28
2008;Anual;7;Chamberí;76;Vallehermoso;20531;10.65;63.3;26.04;36.94;32.0;39.4;138.5;7.54
2009;Anual;7;Chamberí;76;Vallehermoso;20553;10.94;62.66;26.4;37.41;31.9;40.1;138.7;7.82
2010;Anual;7;Chamberí;76;Vallehermoso;20477;11.08;62.31;26.62;37.43;31.9;40.2;138.1;7.76
2011;Anual;7;Chamberí;76;Vallehermoso;20306;11.28;61.73;27.0;37.18;31.6;40.0;138.8;7.72
2012;Anual;7;Chamberí;76;Vallehermoso;20233;11.38;61.36;27.26;37.61;31.2;40.9;138.0;7.29
2013;Anual;7;Chamberí;76;Vallehermoso;20013;11.23;61.23;27.54;37.98;32.0;41.1;137.9;7.04
2014;Anual;7;Chamberí;76;Vallehermoso;19875;11.43;60.84;27.73;38.75;32.8;41.8;136.0;6.64
2015;Anual;7;Chamberí;76;Vallehermoso;19780;11.37;60.55;28.08;38.56;32.2;41.9;135.7;6.39
2016;Anual;7;Chamberí;76;Vallehermoso;19847;11.58;60.48;27.93;38.65;32.8;41.7;135.2;6.51
2017;Anual;7;Chamberí;76;Vallehermoso;19779;11.56;60.31;28.13;38.55;32.5;41.7;133.7;6.35
2018;Anual;7;Chamberí;76;Vallehermoso;20046;11.54;60.47;28.0;38.22;32.4;41.3;132.4;6.82
2019;Anual;7;Chamberí;76;Vallehermoso;20217;11.52;60.72;27.76;37.4;32.3;40.2;132.6;7.39
2020;Anual;7;Chamberí;76;Vallehermoso;20403;11.29;61.06;27.65;36.8;31.3;39.7;132.2;7.74
2021;Anual;7;Chamberí;76;Vallehermoso;20069;11.38;61.12;27.5;36.8;31.0;39.8;132.0;7.77
2022;Anual;7;Chamberí;76;Vallehermoso;19902;11.31;60.95;27.75;37.1;30.9;40.3;130.9;7.63
2005;Anual;7;Chamberí;75;Ríos Rosas;28441;10.91;67.14;21.96;35.88;28.9;39.3;130.7;14.9
2006;Anual;7;Chamberí;75;Ríos Rosas;28519;10.76;67.16;22.08;35.78;28.6;39.4;132.1;15.99
2007;Anual;7;Chamberí;75;Ríos Rosas;27682;10.84;66.9;22.26;35.95;28.9;39.5;132.7;15.01
2008;Anual;7;Chamberí;75;Ríos Rosas;27910;10.75;67.11;22.15;36.58;30.2;39.8;130.3;15.55
2009;Anual;7;Chamberí;75;Ríos Rosas;28068;10.91;67.09;22.0;36.84;30.2;40.3;131.2;15.88
2010;Anual;7;Chamberí;75;Ríos Rosas;28065;11.07;66.97;21.96;37.33;30.8;40.6;132.3;15.87
2011;Anual;7;Chamberí;75;Ríos Rosas;27965;11.2;66.7;22.1;37.36;31.0;40.6;131.0;15.67
2012;Anual;7;Chamberí;75;Ríos Rosas;27702;11.49;66.23;22.28;37.98;31.4;41.4;131.0;13.94
2013;Anual;7;Chamberí;75;Ríos Rosas;27629;11.61;65.91;22.49;38.11;32.0;41.4;129.6;13.0
2014;Anual;7;Chamberí;75;Ríos Rosas;27096;11.68;65.35;22.97;38.12;32.1;41.4;129.9;11.72
2015;Anual;7;Chamberí;75;Ríos Rosas;26795;11.7;65.08;23.23;38.26;31.7;41.8;130.0;10.54
2016;Anual;7;Chamberí;75;Ríos Rosas;26785;11.61;65.14;23.25;38.6;32.4;42.0;129.8;10.36
2017;Anual;7;Chamberí;75;Ríos Rosas;26823;11.57;65.01;23.42;38.55;31.8;42.2;129.8;10.33
2018;Anual;7;Chamberí;75;Ríos Rosas;27049;11.61;65.02;23.38;38.05;31.1;41.9;128.8;10.63
2019;Anual;7;Chamberí;75;Ríos Rosas;27382;11.51;65.16;23.32;37.1;30.4;40.7;128.5;11.09
2020;Anual;7;Chamberí;75;Ríos Rosas;27569;11.42;65.31;23.27;36.1;29.7;39.6;127.2;11.67
2021;Anual;7;Chamberí;75;Ríos Rosas;27216;11.46;65.02;23.51;35.6;29.6;38.9;127.2;
2022;Anual;7;Chamberí;75;Ríos Rosas;26901;11.35;64.99;23.66;35.6;29.6;38.8;128.0;
2005;Anual;15;Ciudad Lineal;154;La Concepción;22082;12.07;63.28;24.66;27.88;23.6;30.2;122.9;15.17
2006;Anual;15;Ciudad Lineal;154;La Concepción;22119;12.23;63.02;24.74;29.71;25.8;31.8;122.7;16.3
2007;Anual;15;Ciudad Lineal;154;La Concepción;21682;12.25;62.96;24.79;31.31;28.3;32.9;123.5;15.65
2008;Anual;15;Ciudad Lineal;154;La Concepción;21952;12.39;63.33;24.28;32.89;30.0;34.5;123.4;16.82
2009;Anual;15;Ciudad Lineal;154;La Concepción;22017;12.28;63.64;24.08;34.97;32.8;36.2;123.4;17.37
2010;Anual;15;Ciudad Lineal;154;La Concepción;21940;12.51;63.48;24.01;36.99;35.1;38.0;124.5;17.28
2011;Anual;15;Ciudad Lineal;154;La Concepción;21579;12.47;63.25;24.27;39.12;37.0;40.3;124.8;16.77
2012;Anual;15;Ciudad Lineal;154;La Concepción;21265;12.43;63.11;24.46;40.51;38.3;41.7;126.2;15.1
2013;Anual;15;Ciudad Lineal;154;La Concepción;21064;12.78;62.66;24.57;41.68;38.3;43.5;125.8;14.3
2014;Anual;15;Ciudad Lineal;154;La Concepción;20561;12.58;62.57;24.85;42.68;38.3;45.0;126.6;13.16
2015;Anual;15;Ciudad Lineal;154;La Concepción;20332;12.63;62.26;25.11;43.58;39.1;46.0;126.7;12.09
2016;Anual;15;Ciudad Lineal;154;La Concepción;20437;12.61;62.66;24.73;44.4;39.6;47.0;127.0;12.32
2017;Anual;15;Ciudad Lineal;154;La Concepción;20532;12.69;62.79;24.52;44.69;39.4;47.5;126.9;12.37
2018;Anual;15;Ciudad Lineal;154;La Concepción;20803;12.44;63.34;24.22;44.18;38.7;47.1;126.6;13.32
2019;Anual;15;Ciudad Lineal;154;La Concepción;20856;12.28;63.91;23.81;43.8;37.3;47.2;125.6;13.8
2020;Anual;15;Ciudad Lineal;154;La Concepción;21153;12.17;64.08;23.75;42.5;36.1;46.0;125.7;14.56
2021;Anual;15;Ciudad Lineal;154;La Concepción;20727;11.8;64.2;24.0;41.7;34.7;45.5;125.2;14.73
2022;Anual;15;Ciudad Lineal;154;La Concepción;20440;11.43;64.33;24.24;40.4;33.1;44.4;124.1;14.64
2005;Anual;4;Salamanca;44;Guindalera;41896;11.67;64.96;23.35;29.08;25.2;31.4;121.3;10.68
2006;Anual;4;Salamanca;44;Guindalera;42202;11.71;64.92;23.37;30.0;26.2;32.3;121.4;11.98
2007;Anual;4;Salamanca;44;Guindalera;41381;11.72;64.55;23.72;31.68;28.1;33.8;122.0;11.38
2008;Anual;4;Salamanca;44;Guindalera;41633;11.53;64.77;23.7;32.92;29.7;34.8;122.2;11.93
2009;Anual;4;Salamanca;44;Guindalera;41897;11.54;64.72;23.74;34.43;32.3;35.7;121.7;12.09
2010;Anual;4;Salamanca;44;Guindalera;41574;11.42;64.55;24.03;35.69;33.5;36.9;122.6;11.82
2011;Anual;4;Salamanca;44;Guindalera;41434;11.42;64.46;24.12;36.95;35.1;38.0;122.9;11.55
2012;Anual;4;Salamanca;44;Guindalera;41448;11.42;64.3;24.28;38.28;37.0;39.0;123.0;10.95
2013;Anual;4;Salamanca;44;Guindalera;41073;11.37;64.07;24.57;39.58;37.8;40.6;123.5;10.34
2014;Anual;4;Salamanca;44;Guindalera;40606;11.47;63.48;25.05;40.62;37.7;42.3;123.9;9.71
2015;Anual;4;Salamanca;44;Guindalera;40351;11.63;63.13;25.24;41.31;38.9;42.7;123.4;9.25
2016;Anual;4;Salamanca;44;Guindalera;40448;11.48;63.4;25.12;42.15;40.2;43.2;122.1;9.33
2017;Anual;4;Salamanca;44;Guindalera;40655;11.45;63.63;24.92;42.47;39.9;43.9;121.9;9.3
2018;Anual;4;Salamanca;44;Guindalera;41259;11.55;63.78;24.67;42.04;38.4;44.1;122.2;10.05
2019;Anual;4;Salamanca;44;Guindalera;41609;11.51;64.13;24.36;41.3;37.1;43.7;121.2;10.63
2020;Anual;4;Salamanca;44;Guindalera;42306;11.43;64.66;23.92;40.1;35.6;42.6;121.0;11.54
2021;Anual;4;Salamanca;44;Guindalera;41939;11.39;64.62;23.99;39.5;33.9;42.8;120.8;11.78
2022;Anual;4;Salamanca;44;Guindalera;41721;11.43;64.59;23.97;39.7;33.7;43.2;120.5;12.13
2005;Anual;20;San Blas - Canillejas;201;Simancas;25153;12.8;64.7;22.5;26.76;22.8;29.1;102.4;18.77
2006;Anual;20;San Blas - Canillejas;201;Simancas;25953;12.94;65.65;21.41;27.95;23.7;30.4;101.8;20.92
2007;Anual;20;San Blas - Canillejas;201;Simancas;26157;13.33;66.2;20.46;29.3;24.7;32.0;101.8;21.57
2008;Anual;20;San Blas - Canillejas;201;Simancas;26300;13.89;66.28;19.83;31.98;27.5;34.5;106.6;20.66
2009;Anual;20;San Blas - Canillejas;201;Simancas;26646;14.46;66.45;19.09;34.41;30.4;36.7;107.0;21.08
2010;Anual;20;San Blas - Canillejas;201;Simancas;26990;14.69;66.67;18.64;36.45;31.9;39.1;108.0;20.91
2011;Anual;20;San Blas - Canillejas;201;Simancas;26749;14.89;66.65;18.47;38.7;34.7;41.0;110.8;19.8
2012;Anual;20;San Blas - Canillejas;201;Simancas;26369;15.28;66.33;18.39;41.22;36.7;43.8;112.0;17.28
2013;Anual;20;San Blas - Canillejas;201;Simancas;26328;15.53;66.33;18.14;42.63;37.8;45.4;112.8;16.02
2014;Anual;20;San Blas - Canillejas;201;Simancas;26052;15.68;66.21;18.11;45.07;39.2;48.4;112.5;14.64
2015;Anual;20;San Blas - Canillejas;201;Simancas;26021;15.88;66.43;17.69;46.61;41.2;49.7;112.4;13.8
2016;Anual;20;San Blas - Canillejas;201;Simancas;26233;16.04;66.67;17.29;47.13;41.0;50.7;112.1;13.51
2017;Anual;20;San Blas - Canillejas;201;Simancas;26490;15.99;67.01;17.0;47.39;40.6;51.3;112.0;13.88
2018;Anual;20;San Blas - Canillejas;201;Simancas;27242;15.87;67.72;16.41;46.7;39.2;51.1;112.0;15.26
2019;Anual;20;San Blas - Canillejas;201;Simancas;27918;15.62;68.46;15.92;45.8;38.1;50.2;112.4;16.85
2020;Anual;20;San Blas - Canillejas;201;Simancas;28698;15.13;69.33;15.53;43.8;35.2;48.8;111.4;18.69
