Anio;Periodo_x;CodigoDistrito;NombreDistrito;CodigoBarrio;NombreBarrio;DatoPoblacion;DatoPoblacionMenor16;DatoPoblacionEntre16y64;DatoPoblacionMayor65;DatoSobreEnvejecimiento;DatoSobreenvejecimientoHombres;DatoSobreenvejecimientoMujeres;DatoFeminidad;DatoNacionalidadExtranjera;DatoParadosRegistrados;DatoParadosRegistradosHombres;DatoParadosRegistradosMujer;DatoAfiliacionesTrabajo;DatoAfiliacionesTrabajoHombres;DatoAfiliacionesTrabajoMujer;DatoAfiliacionesResidencia;DatoAfiliacionesResidenciaHombres;DatoAfiliacionesResidenciaMujer;DatoAutonomo;DatoAutonomosHombres;DatoAutonomosMujer;PrecioVentaEurosM2;PrecioAlquilerEurosM2;PresupuestoGasto;Gasto_Real;NumeroLocales;NumeroAlojamientos;Periodo_y;DatoRentaMedia
2013;Anual;12;Usera;124.0;Almendrales;21371.0;16.17;66.34;17.49;39.84;37.2;41.4;113.0;28.46;1858.0;952;906;6755.0;3.055;3.700;7151.0;3.283;3.868;619.0;413;206;1.587;8.3;2230837.51;1981287.08;;;Anual;24290.8396102831
2013;Anual;12;Usera;127.0;Pradolongo;16853.0;14.67;66.21;19.12;34.89;30.3;37.8;111.6;29.54;1570.0;819;751;2318.0;1.201;1.117;5577.0;2.570;3.007;649.0;451;198;1.587;8.3;2230837.51;1981287.08;;;Anual;21814.3179381983
2013;Anual;12;Usera;126.0;Zofío;13634.0;14.89;65.96;19.15;36.65;31.9;39.6;112.5;22.57;1326.0;683;643;1177.0;720;457;4519.0;2.139;2.380;333.0;250;83;1.587;8.3;2230837.51;1981287.08;;;Anual;24556.0532805995
2013;Anual;12;Usera;122.0;Orcasur;13316.0;18.35;66.74;14.91;35.77;30.5;39.0;107.3;11.88;1568.0;779;789;2356.0;1.347;1.009;4192.0;2.087;2.105;205.0;147;58;1.587;8.3;2230837.51;1981287.08;;;Anual;23197.5568721109
2013;Anual;12;Usera;123.0;San Fermín;22647.0;19.72;66.1;14.18;29.76;24.9;33.0;107.5;17.32;2253.0;1.100;1.153;2831.0;1.680;1.151;6897.0;3.397;3.500;396.0;285;111;1.587;8.3;2230837.51;1981287.08;;;Anual;24201.506311662
2013;Anual;12;Usera;121.0;Orcasitas;22389.0;17.62;62.34;20.04;37.13;36.1;37.8;110.8;6.98;2144.0;1.016;1.128;928.0;523;405;7516.0;3.834;3.682;344.0;243;101;1.587;8.3;2230837.51;1981287.08;;;Anual;25968.5679783784
2014;Anual;12;Usera;125.0;Moscardó;25213.0;13.35;66.05;20.6;41.28;35.8;44.5;116.2;24.17;2096.0;1.055;1.041;4000.0;1.959;2.041;7441.0;3.302;4.139;949.0;618;331;1.441;8.4;4443942.09;3731299.35;1372.0;;Anual;24962.4344890203
2014;Anual;12;Usera;124.0;Almendrales;20678.0;15.89;66.06;18.06;40.97;38.4;42.5;114.5;26.0;1756.0;879;877;6671.0;3.032;3.639;6029.0;2.742;3.287;682.0;461;221;1.441;8.4;4443942.09;3731299.35;1112.0;;Anual;24167.0342135445
2014;Anual;12;Usera;127.0;Pradolongo;16604.0;14.76;66.3;18.94;36.44;32.0;39.3;112.1;28.4;1461.0;754;707;2417.0;1.274;1.143;4706.0;2.143;2.563;698.0;476;222;1.441;8.4;4443942.09;3731299.35;1275.0;;Anual;21749.9074192422
2014;Anual;12;Usera;126.0;Zofío;13398.0;14.52;66.14;19.34;37.55;31.5;41.5;113.3;20.88;1254.0;659;595;1197.0;734;463;3871.0;1.772;2.099;344.0;255;89;1.441;8.4;4443942.09;3731299.35;672.0;;Anual;24303.3990715026
2014;Anual;12;Usera;122.0;Orcasur;13174.0;18.04;66.79;15.17;36.84;31.9;39.8;108.2;10.73;1527.0;767;760;1995.0;1.076;919;3693.0;1.786;1.907;201.0;141;60;1.441;8.4;4443942.09;3731299.35;377.0;;Anual;23155.196623717
2014;Anual;12;Usera;123.0;San Fermín;22349.0;19.71;65.75;14.54;31.18;26.3;34.5;107.0;15.9;2097.0;1.019;1.078;3895.0;1.973;1.922;6790.0;3.365;3.425;420.0;291;129;1.441;8.4;4443942.09;3731299.35;597.0;;Anual;24195.7489579663
2014;Anual;12;Usera;121.0;Orcasitas;22239.0;17.87;61.92;20.21;39.47;38.3;40.2;111.3;6.24;2029.0;968;1.061;1016.0;534;482;6738.0;3.431;3.307;375.0;255;120;1.441;8.4;4443942.09;3731299.35;425.0;;Anual;25885.7725176583
2015;Anual;12;Usera;125.0;Moscardó;24849.0;12.99;66.28;20.73;41.18;36.1;44.2;116.3;22.95;1995.0;1.007;988;4385.0;2.109;2.276;7407.0;3.349;4.058;963.0;622;341;1.499;9.0;3172848.78;2050695.52;1392.0;1.0;Anual;26358.1596933887
2015;Anual;12;Usera;124.0;Almendrales;20293.0;15.77;66.07;18.16;42.42;38.9;44.4;115.5;24.26;1666.0;814;852;6406.0;2.962;3.444;6072.0;2.760;3.312;722.0;475;247;1.499;9.0;3172848.78;2050695.52;1122.0;1.0;Anual;25506.2488443106
2015;Anual;12;Usera;127.0;Pradolongo;16441.0;15.01;66.12;18.87;37.54;34.5;39.5;112.9;27.14;1302.0;641;661;2490.0;1.309;1.181;4730.0;2.145;2.585;731.0;485;246;1.499;9.0;3172848.78;2050695.52;1301.0;;Anual;23173.8699772727
2015;Anual;12;Usera;126.0;Zofío;13250.0;14.62;66.01;19.37;38.76;33.5;42.1;114.4;19.28;1219.0;584;635;1208.0;716;492;3895.0;1.770;2.125;394.0;281;113;1.499;9.0;3172848.78;2050695.52;675.0;;Anual;25498.3842078898
2015;Anual;12;Usera;122.0;Orcasur;13236.0;18.07;66.93;15.0;37.98;32.6;41.2;108.4;10.16;1403.0;694;709;2177.0;1.178;999;3778.0;1.825;1.953;223.0;161;62;1.499;9.0;3172848.78;2050695.52;381.0;;Anual;24995.8694500883
2015;Anual;12;Usera;123.0;San Fermín;22463.0;19.98;65.32;14.7;31.73;27.1;34.9;108.4;14.74;2058.0;990;1.068;4604.0;2.075;2.529;6894.0;3.447;3.447;449.0;312;137;1.499;9.0;3172848.78;2050695.52;605.0;1.0;Anual;25440.2477533762
2015;Anual;12;Usera;121.0;Orcasitas;22212.0;18.06;61.81;20.13;42.16;40.3;43.3;111.0;6.06;1856.0;855;1.001;1132.0;597;535;6853.0;3.433;3.420;406.0;276;130;1.499;9.0;3172848.78;2050695.52;434.0;;Anual;26857.9425527045
2016;Anual;12;Usera;125.0;Moscardó;25273.0;13.01;66.83;20.16;41.64;36.1;44.9;115.3;23.83;1782.0;868;914;4401.0;2.131;2.270;8670.0;3.959;4.711;999.0;642;357;1.517;9.2;9166748.57;3321074.41;1413.0;1.0;Anual;26567.0
2016;Anual;12;Usera;124.0;Almendrales;20421.0;15.68;66.52;17.8;43.82;39.8;46.2;115.1;24.1;1489.0;705;784;6197.0;2.948;3.249;7043.0;3.223;3.820;747.0;510;237;1.517;9.2;9166748.57;3321074.41;1134.0;1.0;Anual;25887.0
2016;Anual;12;Usera;127.0;Pradolongo;16719.0;14.78;66.67;18.55;38.91;36.0;40.8;113.6;28.4;1211.0;582;629;2609.0;1.333;1.276;5610.0;2.596;3.014;738.0;488;250;1.517;9.2;9166748.57;3321074.41;1318.0;;Anual;23479.0
2016;Anual;12;Usera;126.0;Zofío;13242.0;14.45;66.45;19.1;40.13;35.0;43.4;114.5;19.34;1019.0;487;532;1252.0;741;511;4519.0;2.112;2.407;404.0;281;123;1.517;9.2;9166748.57;3321074.41;683.0;;Anual;25753.0
2016;Anual;12;Usera;122.0;Orcasur;13269.0;17.77;67.37;14.86;37.88;33.1;40.9;106.5;10.54;1233.0;597;636;2385.0;1.325;1.060;4402.0;2.177;2.225;245.0;180;65;1.517;9.2;9166748.57;3321074.41;405.0;;Anual;25065.0
2016;Anual;12;Usera;123.0;San Fermín;22835.0;20.1;65.5;14.4;31.86;28.2;34.3;108.4;15.51;1850.0;852;998;5384.0;2.548;2.836;7963.0;3.935;4.028;499.0;339;160;1.517;9.2;9166748.57;3321074.41;615.0;1.0;Anual;26143.0
2016;Anual;12;Usera;121.0;Orcasitas;22256.0;18.13;61.95;19.92;43.63;41.1;45.2;111.4;6.17;1679.0;744;935;1225.0;649;576;7792.0;3.929;3.863;415.0;271;144;1.517;9.2;9166748.57;3321074.41;447.0;;Anual;27579.0
2017;Anual;12;Usera;125.0;Moscardó;25348.0;13.22;67.05;19.73;42.01;36.9;45.1;116.1;24.5;1585.0;744;841;4355.0;2.165;2.190;9450.0;4.263;5.187;1040.0;690;350;1.695;10.2;19169181.21;5219469.23;3089.0;1.0;Anual;26986.0
2017;Anual;12;Usera;124.0;Almendrales;20525.0;15.16;67.47;17.36;44.81;40.4;47.3;114.1;25.14;1406.0;672;734;5858.0;2.462;3.396;7716.0;3.593;4.123;790.0;524;266;1.695;10.2;19169181.21;5219469.23;2181.0;1.0;Anual;26470.0
2017;Anual;12;Usera;127.0;Pradolongo;16817.0;14.56;67.24;18.21;40.2;37.2;42.1;113.6;29.68;1121.0;522;599;2800.0;1.442;1.358;6101.0;2.811;3.290;774.0;519;255;1.695;10.2;19169181.21;5219469.23;2521.0;;Anual;23959.0
2017;Anual;12;Usera;126.0;Zofío;13446.0;14.47;66.83;18.7;41.53;36.6;44.7;114.5;20.61;951.0;444;507;1304.0;787;517;4903.0;2.318;2.585;430.0;306;124;1.695;10.2;19169181.21;5219469.23;1334.0;;Anual;26501.0
2017;Anual;12;Usera;122.0;Orcasur;13331.0;17.4;67.77;14.84;38.57;32.0;42.6;106.6;11.48;1198.0;540;658;2379.0;1.352;1.027;4739.0;2.362;2.377;267.0;194;73;1.695;10.2;19169181.21;5219469.23;802.0;;Anual;25933.0
2017;Anual;12;Usera;123.0;San Fermín;22926.0;19.52;66.0;14.47;33.21;30.1;35.4;107.7;16.19;1717.0;778;939;5369.0;2.517;2.852;8378.0;4.155;4.223;535.0;365;170;1.695;10.2;19169181.21;5219469.23;1182.0;1.0;Anual;26284.0
2017;Anual;12;Usera;121.0;Orcasitas;22398.0;18.01;62.23;19.76;44.4;40.9;46.5;111.7;6.66;1544.0;666;878;1308.0;741;567;8158.0;4.093;4.065;437.0;302;135;1.695;10.2;19169181.21;5219469.23;841.0;;Anual;28256.0
2018;Anual;12;Usera;125.0;Moscardó;25726.0;13.04;67.52;19.44;42.2;36.5;45.7;114.9;25.74;1469.0;655;814;4804.0;2.205;2.599;9580.0;4.417;5.163;794.0;530;264;1.971;11.2;24359422.67;9546120.04;1627.0;1.0;Anual;28149.0
2018;Anual;12;Usera;124.0;Almendrales;20986.0;15.05;68.12;16.83;45.16;40.1;48.1;113.6;26.19;1343.0;601;742;9222.0;2.474;6.748;7729.0;3.631;4.098;545.0;372;173;1.971;11.2;24359422.67;9546120.04;1158.0;1.0;Anual;27823.0
2018;Anual;12;Usera;127.0;Pradolongo;17233.0;14.63;67.86;17.51;41.29;36.9;44.0;112.9;31.93;1010.0;469;541;2677.0;1.438;1.239;6017.0;2.826;3.191;719.0;490;229;1.971;11.2;24359422.67;9546120.04;1335.0;2.0;Anual;24711.0
2018;Anual;12;Usera;126.0;Zofío;13697.0;13.99;67.77;18.24;41.07;35.8;44.5;115.0;22.27;861.0;387;474;1283.0;751;532;5002.0;2.350;2.652;362.0;254;108;1.971;11.2;24359422.67;9546120.04;686.0;;Anual;27572.0
2018;Anual;12;Usera;122.0;Orcasur;13572.0;17.14;68.23;14.63;38.52;31.2;43.1;106.4;13.39;1171.0;508;663;2579.0;1.393;1.186;4843.0;2.437;2.406;219.0;141;78;1.971;11.2;24359422.67;9546120.04;415.0;;Anual;27367.0
2018;Anual;12;Usera;123.0;San Fermín;23209.0;18.98;66.49;14.53;33.57;31.1;35.3;108.9;17.49;1557.0;667;890;6525.0;2.480;4.045;8611.0;4.284;4.327;396.0;273;123;1.971;11.2;24359422.67;9546120.04;628.0;1.0;Anual;27478.0
2018;Anual;12;Usera;121.0;Orcasitas;22555.0;17.93;62.41;19.66;44.56;40.2;47.3;112.1;7.25;1438.0;623;815;1351.0;798;553;8315.0;4.205;4.110;412.0;280;132;1.971;11.2;24359422.67;9546120.04;459.0;;Anual;29430.0
2019;Anual;12;Usera;125.0;Moscardó;26353.0;13.09;67.98;18.93;41.5;36.2;44.8;114.3;27.22;1494.0;680;814;5543.0;2.573;2.970;10015.0;4.693;5.322;1189.0;776;413;2.031;11.9;31776150.45;9804681.64;1628.0;1.0;Anual;29477.0
2019;Anual;12;Usera;124.0;Almendrales;21439.0;15.29;68.42;16.29;44.1;38.4;47.5;113.5;27.38;1353.0;606;747;11995.0;2.675;9.320;8088.0;3.841;4.247;844.0;543;301;2.031;11.9;31776150.45;9804681.64;1164.0;1.0;Anual;29488.0
2019;Anual;12;Usera;127.0;Pradolongo;17430.0;14.45;68.35;17.2;41.0;35.7;44.4;113.7;33.88;1063.0;464;599;2915.0;1.535;1.380;6389.0;2.999;3.390;846.0;567;279;2.031;11.9;31776150.45;9804681.64;1335.0;2.0;Anual;25724.0
2019;Anual;12;Usera;126.0;Zofío;13968.0;13.76;68.21;18.03;39.9;34.6;43.4;114.6;23.79;880.0;413;467;1578.0;1.001;577;5335.0;2.530;2.805;484.0;354;130;2.031;11.9;31776150.45;9804681.64;688.0;1.0;Anual;28747.0
2019;Anual;12;Usera;122.0;Orcasur;13808.0;16.65;68.74;14.61;37.4;29.7;42.6;106.2;14.88;1139.0;502;637;2772.0;1.500;1.272;5019.0;2.527;2.492;308.0;212;96;2.031;11.9;31776150.45;9804681.64;416.0;;Anual;28732.0
2019;Anual;12;Usera;123.0;San Fermín;23666.0;18.4;67.35;14.25;33.2;30.9;34.7;109.2;19.1;1553.0;706;847;6441.0;2.679;3.762;8998.0;4.481;4.517;675.0;457;218;2.031;11.9;31776150.45;9804681.64;640.0;1.0;Anual;28897.0
2019;Anual;12;Usera;121.0;Orcasitas;22837.0;17.43;63.13;19.44;43.8;39.0;46.8;112.1;8.29;1427.0;595;832;1491.0;876;615;8587.0;4.338;4.249;527.0;358;169;2.031;11.9;31776150.45;9804681.64;447.0;;Anual;31026.0
2020;Anual;12;Usera;125.0;Moscardó;27128.0;12.86;68.7;18.43;39.9;34.9;43.0;114.1;29.19;2088.0;919;1.169;5434.0;2.518;2.916;10219.0;4.825;5.394;1263.0;821;442;1.942;11.4;13344190.64;9713245.44;1640.0;3.0;Anual;28875.0
2020;Anual;12;Usera;124.0;Almendrales;22179.0;15.01;69.21;15.79;42.6;36.9;45.9;114.0;29.2;1857.0;852;1.005;11564.0;2.557;9.007;8319.0;3.963;4.356;883.0;568;315;1.942;11.4;13344190.64;9713245.44;1163.0;3.0;Anual;29898.0
2020;Anual;12;Usera;127.0;Pradolongo;17847.0;14.01;69.4;16.59;40.5;34.8;44.1;113.7;36.4;1457.0;651;806;2900.0;1.509;1.391;6391.0;3.024;3.367;887.0;580;307;1.942;11.4;13344190.64;9713245.44;1339.0;;Anual;24874.0
2020;Anual;12;Usera;126.0;Zofío;14412.0;13.59;69.06;17.35;38.7;33.7;42.1;112.8;25.96;1185.0;517;668;1678.0;1.038;640;5447.0;2.647;2.800;522.0;374;148;1.942;11.4;13344190.64;9713245.44;695.0;1.0;Anual;28223.0
2020;Anual;12;Usera;122.0;Orcasur;14154.0;16.36;69.27;14.36;36.0;28.2;41.4;106.7;16.72;1505.0;660;845;2962.0;1.631;1.331;5104.0;2.597;2.507;337.0;241;96;1.942;11.4;13344190.64;9713245.44;426.0;;Anual;28518.0
2020;Anual;12;Usera;123.0;San Fermín;24001.0;17.52;68.18;14.3;32.4;30.4;33.7;109.8;20.37;2065.0;869;1.196;4700.0;1.733;2.967;9212.0;4.575;4.637;727.0;492;235;1.942;11.4;13344190.64;9713245.44;643.0;2.0;Anual;28655.0
2020;Anual;12;Usera;121.0;Orcasitas;23173.0;17.01;63.89;19.1;41.9;36.8;45.1;112.6;9.56;1849.0;796;1.053;1670.0;1.002;668;8926.0;4.517;4.409;579.0;386;193;1.942;11.4;13344190.64;9713245.44;452.0;3.0;Anual;30835.0
2013;Anual;18;Villa de Vallecas;182.0;Santa Eugenia;25269.0;12.75;71.86;15.39;24.35;20.3;27.4;107.2;11.61;2217.0;1.086;1.131;2275.0;1.107;1.168;9435.0;4.685;4.750;540.0;380;160;1.965;8.6;4459038.86;2709500.29;;;Anual;35152.0173086618
2013;Anual;18;Villa de Vallecas;181.0;Casco Histórico de Vallecas;72221.0;20.44;69.76;9.81;29.49;23.8;33.3;104.2;13.94;7311.0;3.466;3.845;18155.0;10.966;7.189;23850.0;11.937;11.913;1534.0;1.080;454;1.965;8.6;4459038.86;2709500.29;;;Anual;26874.2289686859
2014;Anual;18;Villa de Vallecas;182.0;Santa Eugenia;24705.0;12.65;70.69;16.66;24.68;20.7;27.8;108.0;10.39;2072.0;999;1.073;1972.0;1.059;913;8313.0;4.074;4.239;587.0;406;181;1.950;8.5;31927201.16;26830462.1;594.0;;Anual;35175.6865751858
2014;Anual;18;Villa de Vallecas;181.0;Casco Histórico de Vallecas;74062.0;20.92;69.19;9.89;31.04;25.7;34.7;104.6;12.51;6906.0;3.161;3.745;18905.0;11.671;7.234;26684.0;13.297;13.387;1785.0;1.214;571;1.950;8.5;31927201.16;26830462.1;3638.0;;Anual;26951.1107499323
2015;Anual;18;Villa de Vallecas;182.0;Santa Eugenia;24462.0;12.33;69.98;17.69;24.68;20.3;28.1;107.4;9.91;1827.0;829;998;2023.0;1.081;942;8414.0;4.105;4.309;615.0;416;199;1.838;9.2;15258415.02;10768327.04;609.0;;Anual;36426.5820036597
2015;Anual;18;Villa de Vallecas;181.0;Casco Histórico de Vallecas;75174.0;21.26;68.69;10.05;31.52;25.9;35.4;105.1;11.19;6301.0;2.750;3.551;22348.0;14.093;8.255;26865.0;13.487;13.378;1883.0;1.277;606;1.838;9.2;15258415.02;10768327.04;4619.0;11.0;Anual;28357.1952380006
2016;Anual;18;Villa de Vallecas;182.0;Santa Eugenia;24388.0;12.19;69.09;18.72;24.64;20.5;27.8;107.4;9.6;1635.0;732;903;2075.0;1.091;984;9530.0;4.722;4.808;621.0;415;206;1.941;9.4;11024421.6;4890185.13;618.0;;Anual;36865.0
2016;Anual;18;Villa de Vallecas;181.0;Casco Histórico de Vallecas;77752.0;21.43;68.62;9.94;31.83;26.3;35.6;105.3;10.99;5944.0;2.626;3.318;25812.0;17.411;8.401;31939.0;15.989;15.950;1981.0;1.345;636;1.941;9.4;11024421.6;4890185.13;4679.0;11.0;Anual;24526.0
2017;Anual;18;Villa de Vallecas;182.0;Santa Eugenia;24129.0;11.76;68.6;19.64;24.56;20.4;27.8;108.6;9.31;1498.0;661;837;2111.0;1.123;988;9666.0;4.744;4.922;659.0;441;218;2.048;10.2;31378811.47;16284176.75;1169.0;;Anual;37373.0
2017;Anual;18;Villa de Vallecas;181.0;Casco Histórico de Vallecas;80292.0;21.78;68.24;9.98;32.45;27.4;36.0;105.2;11.12;3204.0;1.493;1.711;26574.0;17.760;8.814;35000.0;17.532;17.468;2224.0;1.532;692;2.048;10.2;31378811.47;16284176.75;7396.0;11.0;Anual;25118.0
2017;Anual;18;Villa de Vallecas;183.0;Ensanche de Vallecas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2461.0;943;1.518;0.0;0;0;0.0;0;0;0.0;0;0;2.048;10.2;31378811.47;16284176.75;1616.0;;Anual;33626.0
2018;Anual;18;Villa de Vallecas;182.0;Santa Eugenia;24295.0;11.82;67.77;20.42;24.62;20.6;27.6;108.1;9.85;1419.0;617;802;2807.0;1.868;939;9828.0;4.837;4.991;484.0;320;164;2.273;10.9;22888007.95;12097477.9;635.0;;Anual;38641.0
2018;Anual;18;Villa de Vallecas;181.0;Casco Histórico de Vallecas;39740.0;17.79;65.64;16.57;33.69;29.3;36.8;107.8;15.05;3076.0;1.361;1.715;19685.0;13.831;5.854;14634.0;7.384;7.250;1316.0;918;398;2.273;10.9;22888007.95;12097477.9;3932.0;11.0;Anual;26309.0
2018;Anual;18;Villa de Vallecas;183.0;Ensanche de Vallecas;43614.0;25.2;70.75;4.05;28.16;19.3;34.5;102.4;8.6;2308.0;840;1.468;7625.0;4.841;2.784;20902.0;10.488;10.414;423.0;291;132;2.273;10.9;22888007.95;12097477.9;897.0;;Anual;35065.0
2019;Anual;18;Villa de Vallecas;182.0;Santa Eugenia;24328.0;11.7;67.04;21.26;24.5;20.6;27.4;108.1;10.32;1419.0;600;819;3174.0;2.149;1.025;10042.0;5.006;5.036;765.0;509;256;2.419;11.3;41382641.15;9825425.89;640.0;;Anual;39757.0
2019;Anual;18;Villa de Vallecas;181.0;Casco Histórico de Vallecas;40280.0;17.3;66.17;16.52;34.1;29.8;37.2;107.4;16.3;3184.0;1.405;1.779;22753.0;16.287;6.466;15175.0;7.672;7.503;1632.0;1.138;494;2.419;11.3;41382641.15;9825425.89;3958.0;12.0;Anual;27620.0
2019;Anual;18;Villa de Vallecas;183.0;Ensanche de Vallecas;45828.0;25.09;70.64;4.27;26.5;18.8;32.1;103.1;9.75;2326.0;832;1.494;8513.0;5.485;3.028;22472.0;11.293;11.179;1078.0;701;377;2.419;11.3;41382641.15;9825425.89;891.0;;Anual;36543.0
2020;Anual;18;Villa de Vallecas;182.0;Santa Eugenia;24684.0;11.67;66.42;21.91;24.1;20.7;26.7;108.6;10.63;1693.0;760;933;3161.0;2.115;1.046;10074.0;5.044;5.030;810.0;528;282;2.384;11.4;39102038.92;28084860.8;644.0;;Anual;39914.0
2020;Anual;18;Villa de Vallecas;181.0;Casco Histórico de Vallecas;40956.0;16.68;66.85;16.47;33.6;29.0;36.8;108.4;17.9;3916.0;1.739;2.177;23178.0;16.302;6.876;15537.0;7.890;7.647;1672.0;1.157;515;2.384;11.4;39102038.92;28084860.8;3981.0;12.0;Anual;27339.0
2020;Anual;18;Villa de Vallecas;183.0;Ensanche de Vallecas;48872.0;24.76;70.63;4.6;25.1;18.8;29.7;103.5;11.2;3040.0;1.094;1.946;9740.0;5.976;3.764;23643.0;11.894;11.749;1282.0;809;473;2.384;11.4;39102038.92;28084860.8;915.0;;Anual;36616.0
2013;Anual;17;Villaverde;171.0;Villaverde Alto - Casco Histórico de Villaverde;43536.0;16.17;65.71;18.12;30.53;27.5;32.6;107.7;18.73;5148.0;2.708;2.440;33240.0;15.216;18.024;;;;1611.0;1.138;473;1.339;7.4;10231726.56;8651283.98;;;Anual;23657.7578136247
2013;Anual;17;Villaverde;174.0;Los Rosales;37385.0;17.48;67.14;15.38;26.21;23.6;28.2;104.4;19.33;3639.0;1.888;1.751;4910.0;2.727;2.183;13248.0;6.517;6.731;727.0;502;225;1.339;7.4;10231726.56;8651283.98;;;Anual;27157.8310246768
2013;Anual;17;Villaverde;175.0;Ángeles;31540.0;12.52;61.51;25.97;29.26;28.0;30.1;112.3;15.99;2831.0;1.414;1.417;4687.0;3.244;1.443;9964.0;4.892;5.072;622.0;392;230;1.339;7.4;10231726.56;8651283.98;;;Anual;27544.1952257954
2013;Anual;17;Villaverde;173.0;Butarque;16090.0;24.39;67.89;7.72;22.14;17.8;25.5;100.2;14.43;1568.0;741;827;2333.0;1.639;694;6455.0;3.325;3.130;253.0;172;81;1.339;7.4;10231726.56;8651283.98;;;Anual;27423.2047349754
2013;Anual;17;Villaverde;172.0;San Cristóbal;15735.0;19.12;64.93;15.95;43.05;41.5;43.9;104.7;32.86;2159.0;1.255;904;473.0;246;227;4151.0;1.895;2.256;146.0;99;47;1.339;7.4;10231726.56;8651283.98;;;Anual;18121.612327044
2014;Anual;17;Villaverde;171.0;Villaverde Alto - Casco Histórico de Villaverde;42964.0;16.26;65.47;18.28;32.18;29.1;34.2;108.5;17.38;4846.0;2.506;2.340;30163.0;14.060;16.103;;;;1737.0;1.205;532;1.349;7.5;16340012.24;13212928.31;4243.0;;Anual;23505.2318419876
2014;Anual;17;Villaverde;174.0;Los Rosales;36566.0;17.15;66.65;16.19;27.24;24.3;29.5;106.1;17.32;3465.0;1.721;1.744;4386.0;2.318;2.068;11638.0;5.709;5.929;819.0;567;252;1.349;7.5;16340012.24;13212928.31;1535.0;;Anual;27222.893699648
2014;Anual;17;Villaverde;175.0;Ángeles;30819.0;12.45;60.81;26.74;31.54;30.1;32.5;112.8;14.51;2641.0;1.366;1.275;4642.0;3.155;1.487;8634.0;4.239;4.395;672.0;425;247;1.349;7.5;16340012.24;13212928.31;977.0;;Anual;27746.3846371243
2014;Anual;17;Villaverde;173.0;Butarque;16260.0;24.74;67.26;8.0;22.77;18.2;26.3;100.9;13.0;1393.0;654;739;2194.0;1.459;735;5204.0;2.661;2.543;282.0;174;108;1.349;7.5;16340012.24;13212928.31;416.0;;Anual;28093.2416567737
2014;Anual;17;Villaverde;172.0;San Cristóbal;15431.0;19.25;64.98;15.77;46.67;44.9;47.7;105.9;30.45;2100.0;1.206;894;469.0;230;239;3562.0;1.588;1.974;158.0;101;57;1.349;7.5;16340012.24;13212928.31;439.0;;Anual;17786.1389935196
2015;Anual;17;Villaverde;171.0;Villaverde Alto - Casco Histórico de Villaverde;42838.0;16.42;65.24;18.34;34.07;31.1;36.1;109.2;16.27;4479.0;2.241;2.238;28606.0;13.568;15.038;;;;1648.0;1.147;501;1.345;7.9;19185643.87;11382516.62;4267.0;1.0;Anual;24884.4147377196
2015;Anual;17;Villaverde;174.0;Los Rosales;36215.0;16.98;66.54;16.47;28.52;26.2;30.3;106.4;15.99;3187.0;1.558;1.629;5371.0;2.656;2.715;11759.0;5.765;5.994;879.0;604;275;1.345;7.9;19185643.87;11382516.62;1582.0;;Anual;28416.0524909634
2015;Anual;17;Villaverde;175.0;Ángeles;30324.0;12.36;60.25;27.39;34.09;32.8;35.0;113.5;13.11;2370.0;1.145;1.225;5059.0;3.395;1.664;8699.0;4.314;4.385;800.0;527;273;1.345;7.9;19185643.87;11382516.62;994.0;;Anual;28062.4299562607
2015;Anual;17;Villaverde;173.0;Butarque;16242.0;24.95;66.85;8.2;23.27;19.0;26.6;101.9;11.58;1190.0;502;688;2143.0;1.415;728;5261.0;2.666;2.595;285.0;178;107;1.345;7.9;19185643.87;11382516.62;429.0;;Anual;30153.304534441
2015;Anual;17;Villaverde;172.0;San Cristóbal;14980.0;19.1;65.34;15.56;49.98;47.6;51.3;105.9;27.05;1879.0;1.020;859;484.0;241;243;3540.0;1.600;1.940;161.0;107;54;1.345;7.9;19185643.87;11382516.62;438.0;;Anual;19587.0949040644
2016;Anual;17;Villaverde;171.0;Villaverde Alto - Casco Histórico de Villaverde;43158.0;16.4;65.61;17.99;36.11;33.6;37.8;109.0;16.51;4040.0;1.930;2.110;30009.0;14.614;15.395;;;;1663.0;1.145;518;1.496;8.5;18465823.35;15490344.86;4293.0;4.0;Anual;25131.0
2016;Anual;17;Villaverde;174.0;Los Rosales;36343.0;16.77;66.72;16.51;29.53;27.7;30.9;106.7;16.18;2933.0;1.412;1.521;5449.0;2.691;2.758;13372.0;6.565;6.807;891.0;606;285;1.496;8.5;18465823.35;15490344.86;1565.0;;Anual;28679.0
2016;Anual;17;Villaverde;175.0;Ángeles;30227.0;12.31;60.34;27.35;36.02;35.3;36.5;114.0;13.22;2150.0;1.007;1.143;5063.0;3.380;1.683;9903.0;4.887;5.016;841.0;560;281;1.496;8.5;18465823.35;15490344.86;996.0;;Anual;28413.0
2016;Anual;17;Villaverde;173.0;Butarque;16607.0;24.94;66.66;8.4;23.87;20.8;26.2;102.1;11.77;1097.0;434;663;2263.0;1.492;771;6970.0;3.551;3.419;328.0;201;127;1.496;8.5;18465823.35;15490344.86;432.0;;Anual;30469.0
