Anio;Periodo;DatoParadosRegistrados;CodigoBarrio;CodigoDistrito;NombreBarrio;NombreDistrito
2015;Noviembre;877.0;14;1;Justicia;Centro
2015;Diciembre;871.0;14;1;Justicia;Centro
2016;Enero;914.0;14;1;Justicia;Centro
2016;Febrero;895.0;14;1;Justicia;Centro
2016;Marzo;901.0;14;1;Justicia;Centro
2016;Abril;891.0;14;1;Justicia;Centro
2016;Mayo;872.0;14;1;Justicia;Centro
2016;Junio;875.0;14;1;Justicia;Centro
2016;Julio;865.0;14;1;Justicia;Centro
2016;Agosto;867.0;14;1;Justicia;Centro
2016;Septiembre;849.0;14;1;Justicia;Centro
2016;Octubre;854.0;14;1;Justicia;Centro
2016;Noviembre;851.0;14;1;Justicia;Centro
2016;Diciembre;844.0;14;1;Justicia;Centro
2017;Enero;830.0;14;1;Justicia;Centro
2017;Febrero;850.0;14;1;Justicia;Centro
2017;Marzo;837.0;14;1;Justicia;Centro
2017;Abril;799.0;14;1;Justicia;Centro
2017;Mayo;771.0;14;1;Justicia;Centro
2017;Junio;761.0;14;1;Justicia;Centro
2017;Julio;825.0;14;1;Justicia;Centro
2017;Agosto;849.0;14;1;Justicia;Centro
2017;Septiembre;798.0;14;1;Justicia;Centro
2017;Octubre;768.0;14;1;Justicia;Centro
2017;Noviembre;753.0;14;1;Justicia;Centro
2017;Diciembre;780.0;14;1;Justicia;Centro
2018;Enero;793.0;14;1;Justicia;Centro
2018;Febrero;789.0;14;1;Justicia;Centro
2018;Marzo;781.0;14;1;Justicia;Centro
2018;Abril;743.0;14;1;Justicia;Centro
2018;Mayo;753.0;14;1;Justicia;Centro
2018;Junio;758.0;14;1;Justicia;Centro
2018;Julio;780.0;14;1;Justicia;Centro
2018;Agosto;785.0;14;1;Justicia;Centro
2018;Septiembre;757.0;14;1;Justicia;Centro
2018;Octubre;763.0;14;1;Justicia;Centro
2018;Noviembre;742.0;14;1;Justicia;Centro
2018;Diciembre;743.0;14;1;Justicia;Centro
2019;Enero;787.0;14;1;Justicia;Centro
2019;Febrero;816.0;14;1;Justicia;Centro
2019;Marzo;809.0;14;1;Justicia;Centro
2019;Abril;781.0;14;1;Justicia;Centro
2019;Mayo;763.0;14;1;Justicia;Centro
2019;Junio;787.0;14;1;Justicia;Centro
2019;Julio;703.0;14;1;Justicia;Centro
2019;Agosto;811.0;14;1;Justicia;Centro
2019;Septiembre;789.0;14;1;Justicia;Centro
2019;Octubre;786.0;14;1;Justicia;Centro
2019;Noviembre;781.0;14;1;Justicia;Centro
2019;Diciembre;780.0;14;1;Justicia;Centro
2020;Enero;822.0;14;1;Justicia;Centro
2020;Febrero;825.0;14;1;Justicia;Centro
2020;Marzo;872.0;14;1;Justicia;Centro
2020;Abril;1004.0;14;1;Justicia;Centro
2020;Mayo;1062.0;14;1;Justicia;Centro
2020;Junio;1052.0;14;1;Justicia;Centro
2020;Julio;1054.0;14;1;Justicia;Centro
2020;Agosto;1062.0;14;1;Justicia;Centro
2020;Septiembre;1038.0;14;1;Justicia;Centro
2020;Octubre;1034.0;14;1;Justicia;Centro
2020;Noviembre;1030.0;14;1;Justicia;Centro
2020;Diciembre;1042.0;14;1;Justicia;Centro
2021;Enero;1064.0;14;1;Justicia;Centro
2021;Febrero;1066.0;14;1;Justicia;Centro
2021;Marzo;1061.0;14;1;Justicia;Centro
2021;Abril;1039.0;14;1;Justicia;Centro
2021;Mayo;1029.0;14;1;Justicia;Centro
2021;Junio;1016.0;14;1;Justicia;Centro
2021;Julio;1018.0;14;1;Justicia;Centro
2021;Agosto;1024.0;14;1;Justicia;Centro
2021;Septiembre;991.0;14;1;Justicia;Centro
2021;Octubre;947.0;14;1;Justicia;Centro
2021;Noviembre;933.0;14;1;Justicia;Centro
2021;Diciembre;873.0;14;1;Justicia;Centro
2022;Enero;820.0;14;1;Justicia;Centro
2022;Febrero;747.0;14;1;Justicia;Centro
2022;Marzo;753.0;14;1;Justicia;Centro
2022;Abril;718.0;14;1;Justicia;Centro
2022;Mayo;705.0;14;1;Justicia;Centro
2022;Junio;619.0;14;1;Justicia;Centro
2022;Julio;691.0;14;1;Justicia;Centro
2022;Agosto;724.0;14;1;Justicia;Centro
2022;Septiembre;724.0;14;1;Justicia;Centro
2022;Octubre;714.0;14;1;Justicia;Centro
2022;Noviembre;701.0;14;1;Justicia;Centro
2022;Diciembre;682.0;14;1;Justicia;Centro
2023;Enero;687.0;14;1;Justicia;Centro
2023;Febrero;718.0;14;1;Justicia;Centro
2012;Diciembre;917.0;203;20;Amposta;San Blas - Canillejas
2013;Enero;956.0;203;20;Amposta;San Blas - Canillejas
2013;Febrero;961.0;203;20;Amposta;San Blas - Canillejas
2013;Marzo;981.0;203;20;Amposta;San Blas - Canillejas
2013;Abril;975.0;203;20;Amposta;San Blas - Canillejas
2013;Mayo;935.0;203;20;Amposta;San Blas - Canillejas
2013;Junio;922.0;203;20;Amposta;San Blas - Canillejas
2013;Julio;921.0;203;20;Amposta;San Blas - Canillejas
2013;Agosto;958.0;203;20;Amposta;San Blas - Canillejas
2013;Septiembre;976.0;203;20;Amposta;San Blas - Canillejas
2013;Octubre;967.0;203;20;Amposta;San Blas - Canillejas
2013;Noviembre;942.0;203;20;Amposta;San Blas - Canillejas
2013;Diciembre;;203;20;Amposta;San Blas - Canillejas
2014;Enero;939.0;203;20;Amposta;San Blas - Canillejas
2014;Febrero;953.0;203;20;Amposta;San Blas - Canillejas
2014;Marzo;951.0;203;20;Amposta;San Blas - Canillejas
2014;Abril;945.0;203;20;Amposta;San Blas - Canillejas
2014;Mayo;921.0;203;20;Amposta;San Blas - Canillejas
2014;Junio;911.0;203;20;Amposta;San Blas - Canillejas
2014;Julio;919.0;203;20;Amposta;San Blas - Canillejas
2014;Agosto;935.0;203;20;Amposta;San Blas - Canillejas
2014;Septiembre;942.0;203;20;Amposta;San Blas - Canillejas
2014;Octubre;942.0;203;20;Amposta;San Blas - Canillejas
2014;Noviembre;956.0;203;20;Amposta;San Blas - Canillejas
2014;Diciembre;905.0;203;20;Amposta;San Blas - Canillejas
2015;Enero;911.0;203;20;Amposta;San Blas - Canillejas
2015;Febrero;938.0;203;20;Amposta;San Blas - Canillejas
2015;Marzo;950.0;203;20;Amposta;San Blas - Canillejas
2015;Abril;946.0;203;20;Amposta;San Blas - Canillejas
2015;Mayo;895.0;203;20;Amposta;San Blas - Canillejas
2015;Junio;876.0;203;20;Amposta;San Blas - Canillejas
2015;Julio;851.0;203;20;Amposta;San Blas - Canillejas
2015;Agosto;868.0;203;20;Amposta;San Blas - Canillejas
2015;Septiembre;895.0;203;20;Amposta;San Blas - Canillejas
2015;Octubre;918.0;203;20;Amposta;San Blas - Canillejas
2015;Noviembre;902.0;203;20;Amposta;San Blas - Canillejas
2015;Diciembre;887.0;203;20;Amposta;San Blas - Canillejas
2016;Enero;882.0;203;20;Amposta;San Blas - Canillejas
2016;Febrero;907.0;203;20;Amposta;San Blas - Canillejas
2016;Marzo;896.0;203;20;Amposta;San Blas - Canillejas
2016;Abril;920.0;203;20;Amposta;San Blas - Canillejas
2016;Mayo;871.0;203;20;Amposta;San Blas - Canillejas
2016;Junio;853.0;203;20;Amposta;San Blas - Canillejas
2016;Julio;847.0;203;20;Amposta;San Blas - Canillejas
2016;Agosto;817.0;203;20;Amposta;San Blas - Canillejas
2016;Septiembre;824.0;203;20;Amposta;San Blas - Canillejas
2016;Octubre;809.0;203;20;Amposta;San Blas - Canillejas
2016;Noviembre;782.0;203;20;Amposta;San Blas - Canillejas
2016;Diciembre;764.0;203;20;Amposta;San Blas - Canillejas
2017;Enero;793.0;203;20;Amposta;San Blas - Canillejas
2017;Febrero;799.0;203;20;Amposta;San Blas - Canillejas
2017;Marzo;792.0;203;20;Amposta;San Blas - Canillejas
2017;Abril;785.0;203;20;Amposta;San Blas - Canillejas
2017;Mayo;775.0;203;20;Amposta;San Blas - Canillejas
2017;Junio;781.0;203;20;Amposta;San Blas - Canillejas
2017;Julio;753.0;203;20;Amposta;San Blas - Canillejas
2017;Agosto;734.0;203;20;Amposta;San Blas - Canillejas
2017;Septiembre;734.0;203;20;Amposta;San Blas - Canillejas
2017;Octubre;748.0;203;20;Amposta;San Blas - Canillejas
2017;Noviembre;740.0;203;20;Amposta;San Blas - Canillejas
2017;Diciembre;705.0;203;20;Amposta;San Blas - Canillejas
2018;Enero;760.0;203;20;Amposta;San Blas - Canillejas
2018;Febrero;773.0;203;20;Amposta;San Blas - Canillejas
2018;Marzo;770.0;203;20;Amposta;San Blas - Canillejas
2018;Abril;756.0;203;20;Amposta;San Blas - Canillejas
2018;Mayo;758.0;203;20;Amposta;San Blas - Canillejas
2018;Junio;735.0;203;20;Amposta;San Blas - Canillejas
2018;Julio;713.0;203;20;Amposta;San Blas - Canillejas
2018;Agosto;714.0;203;20;Amposta;San Blas - Canillejas
2018;Septiembre;727.0;203;20;Amposta;San Blas - Canillejas
2018;Octubre;736.0;203;20;Amposta;San Blas - Canillejas
2018;Noviembre;719.0;203;20;Amposta;San Blas - Canillejas
2018;Diciembre;720.0;203;20;Amposta;San Blas - Canillejas
2019;Enero;726.0;203;20;Amposta;San Blas - Canillejas
2019;Febrero;752.0;203;20;Amposta;San Blas - Canillejas
2019;Marzo;744.0;203;20;Amposta;San Blas - Canillejas
2019;Abril;743.0;203;20;Amposta;San Blas - Canillejas
2019;Mayo;738.0;203;20;Amposta;San Blas - Canillejas
2019;Junio;719.0;203;20;Amposta;San Blas - Canillejas
2019;Julio;642.0;203;20;Amposta;San Blas - Canillejas
2019;Agosto;706.0;203;20;Amposta;San Blas - Canillejas
2019;Septiembre;713.0;203;20;Amposta;San Blas - Canillejas
2019;Octubre;723.0;203;20;Amposta;San Blas - Canillejas
2019;Noviembre;722.0;203;20;Amposta;San Blas - Canillejas
2019;Diciembre;713.0;203;20;Amposta;San Blas - Canillejas
2020;Enero;745.0;203;20;Amposta;San Blas - Canillejas
2020;Febrero;759.0;203;20;Amposta;San Blas - Canillejas
2020;Marzo;795.0;203;20;Amposta;San Blas - Canillejas
2020;Abril;862.0;203;20;Amposta;San Blas - Canillejas
2020;Mayo;883.0;203;20;Amposta;San Blas - Canillejas
2020;Junio;877.0;203;20;Amposta;San Blas - Canillejas
2020;Julio;885.0;203;20;Amposta;San Blas - Canillejas
2020;Agosto;904.0;203;20;Amposta;San Blas - Canillejas
2020;Septiembre;882.0;203;20;Amposta;San Blas - Canillejas
2020;Octubre;931.0;203;20;Amposta;San Blas - Canillejas
2020;Noviembre;944.0;203;20;Amposta;San Blas - Canillejas
2020;Diciembre;940.0;203;20;Amposta;San Blas - Canillejas
2021;Enero;974.0;203;20;Amposta;San Blas - Canillejas
2021;Febrero;1000.0;203;20;Amposta;San Blas - Canillejas
2021;Marzo;977.0;203;20;Amposta;San Blas - Canillejas
2021;Abril;965.0;203;20;Amposta;San Blas - Canillejas
2021;Mayo;953.0;203;20;Amposta;San Blas - Canillejas
2021;Junio;937.0;203;20;Amposta;San Blas - Canillejas
2021;Julio;910.0;203;20;Amposta;San Blas - Canillejas
2021;Agosto;895.0;203;20;Amposta;San Blas - Canillejas
2021;Septiembre;874.0;203;20;Amposta;San Blas - Canillejas
2021;Octubre;853.0;203;20;Amposta;San Blas - Canillejas
2021;Noviembre;820.0;203;20;Amposta;San Blas - Canillejas
2021;Diciembre;747.0;203;20;Amposta;San Blas - Canillejas
2022;Enero;733.0;203;20;Amposta;San Blas - Canillejas
2022;Febrero;718.0;203;20;Amposta;San Blas - Canillejas
2022;Marzo;724.0;203;20;Amposta;San Blas - Canillejas
2022;Abril;691.0;203;20;Amposta;San Blas - Canillejas
2022;Mayo;648.0;203;20;Amposta;San Blas - Canillejas
2022;Junio;558.0;203;20;Amposta;San Blas - Canillejas
2022;Julio;624.0;203;20;Amposta;San Blas - Canillejas
2022;Agosto;620.0;203;20;Amposta;San Blas - Canillejas
2022;Septiembre;640.0;203;20;Amposta;San Blas - Canillejas
2022;Octubre;658.0;203;20;Amposta;San Blas - Canillejas
2022;Noviembre;668.0;203;20;Amposta;San Blas - Canillejas
2022;Diciembre;633.0;203;20;Amposta;San Blas - Canillejas
2023;Enero;669.0;203;20;Amposta;San Blas - Canillejas
2023;Febrero;708.0;203;20;Amposta;San Blas - Canillejas
2012;Diciembre;1464.0;42;4;Goya;Salamanca
2013;Enero;1496.0;42;4;Goya;Salamanca
2013;Febrero;1527.0;42;4;Goya;Salamanca
2013;Marzo;1514.0;42;4;Goya;Salamanca
2013;Abril;1497.0;42;4;Goya;Salamanca
2013;Mayo;1471.0;42;4;Goya;Salamanca
2013;Junio;1483.0;42;4;Goya;Salamanca
2013;Julio;1480.0;42;4;Goya;Salamanca
2013;Agosto;1475.0;42;4;Goya;Salamanca
2013;Septiembre;1484.0;42;4;Goya;Salamanca
2013;Octubre;1466.0;42;4;Goya;Salamanca
2013;Noviembre;1462.0;42;4;Goya;Salamanca
2013;Diciembre;1453.0;42;4;Goya;Salamanca
2014;Enero;1456.0;42;4;Goya;Salamanca
2014;Febrero;1425.0;42;4;Goya;Salamanca
2014;Marzo;1422.0;42;4;Goya;Salamanca
2014;Abril;1378.0;42;4;Goya;Salamanca
2014;Mayo;1344.0;42;4;Goya;Salamanca
2014;Junio;1281.0;42;4;Goya;Salamanca
2014;Julio;1319.0;42;4;Goya;Salamanca
2014;Agosto;1340.0;42;4;Goya;Salamanca
2014;Septiembre;1331.0;42;4;Goya;Salamanca
2014;Octubre;1321.0;42;4;Goya;Salamanca
2014;Noviembre;1296.0;42;4;Goya;Salamanca
2014;Diciembre;1266.0;42;4;Goya;Salamanca
2015;Enero;1308.0;42;4;Goya;Salamanca
2015;Febrero;1329.0;42;4;Goya;Salamanca
2015;Marzo;1318.0;42;4;Goya;Salamanca
2015;Abril;1267.0;42;4;Goya;Salamanca
2015;Mayo;1228.0;42;4;Goya;Salamanca
2015;Junio;1201.0;42;4;Goya;Salamanca
2015;Julio;1205.0;42;4;Goya;Salamanca
2015;Agosto;1232.0;42;4;Goya;Salamanca
2015;Septiembre;1220.0;42;4;Goya;Salamanca
2015;Octubre;1232.0;42;4;Goya;Salamanca
2015;Noviembre;1215.0;42;4;Goya;Salamanca
2015;Diciembre;1175.0;42;4;Goya;Salamanca
2016;Enero;1196.0;42;4;Goya;Salamanca
2016;Febrero;1198.0;42;4;Goya;Salamanca
2016;Marzo;1212.0;42;4;Goya;Salamanca
2016;Abril;1177.0;42;4;Goya;Salamanca
2016;Mayo;1116.0;42;4;Goya;Salamanca
2016;Junio;1106.0;42;4;Goya;Salamanca
2016;Julio;1098.0;42;4;Goya;Salamanca
2016;Agosto;1114.0;42;4;Goya;Salamanca
2016;Septiembre;1138.0;42;4;Goya;Salamanca
2016;Octubre;1105.0;42;4;Goya;Salamanca
2016;Noviembre;1071.0;42;4;Goya;Salamanca
2016;Diciembre;1033.0;42;4;Goya;Salamanca
2017;Enero;1074.0;42;4;Goya;Salamanca
2017;Febrero;1097.0;42;4;Goya;Salamanca
2017;Marzo;1083.0;42;4;Goya;Salamanca
2017;Abril;1061.0;42;4;Goya;Salamanca
2017;Mayo;1030.0;42;4;Goya;Salamanca
2017;Junio;1044.0;42;4;Goya;Salamanca
2017;Julio;1042.0;42;4;Goya;Salamanca
2017;Agosto;1097.0;42;4;Goya;Salamanca
2017;Septiembre;1123.0;42;4;Goya;Salamanca
2017;Octubre;1112.0;42;4;Goya;Salamanca
2017;Noviembre;1088.0;42;4;Goya;Salamanca
2017;Diciembre;1073.0;42;4;Goya;Salamanca
2018;Enero;1085.0;42;4;Goya;Salamanca
2018;Febrero;1083.0;42;4;Goya;Salamanca
2018;Marzo;1054.0;42;4;Goya;Salamanca
2018;Abril;1006.0;42;4;Goya;Salamanca
2018;Mayo;983.0;42;4;Goya;Salamanca
2018;Junio;932.0;42;4;Goya;Salamanca
2018;Julio;947.0;42;4;Goya;Salamanca
2018;Agosto;961.0;42;4;Goya;Salamanca
2018;Septiembre;930.0;42;4;Goya;Salamanca
2018;Octubre;914.0;42;4;Goya;Salamanca
2018;Noviembre;918.0;42;4;Goya;Salamanca
2018;Diciembre;883.0;42;4;Goya;Salamanca
2019;Enero;924.0;42;4;Goya;Salamanca
2019;Febrero;914.0;42;4;Goya;Salamanca
2019;Marzo;921.0;42;4;Goya;Salamanca
2019;Abril;908.0;42;4;Goya;Salamanca
2019;Mayo;912.0;42;4;Goya;Salamanca
2019;Junio;880.0;42;4;Goya;Salamanca
2019;Julio;758.0;42;4;Goya;Salamanca
2019;Agosto;903.0;42;4;Goya;Salamanca
2019;Septiembre;900.0;42;4;Goya;Salamanca
2019;Octubre;912.0;42;4;Goya;Salamanca
2019;Noviembre;894.0;42;4;Goya;Salamanca
2019;Diciembre;870.0;42;4;Goya;Salamanca
2020;Enero;893.0;42;4;Goya;Salamanca
2020;Febrero;886.0;42;4;Goya;Salamanca
2020;Marzo;931.0;42;4;Goya;Salamanca
2020;Abril;1010.0;42;4;Goya;Salamanca
2020;Mayo;1046.0;42;4;Goya;Salamanca
2020;Junio;1067.0;42;4;Goya;Salamanca
2020;Julio;1119.0;42;4;Goya;Salamanca
2020;Agosto;1129.0;42;4;Goya;Salamanca
2020;Septiembre;1121.0;42;4;Goya;Salamanca
2020;Octubre;1120.0;42;4;Goya;Salamanca
2020;Noviembre;1131.0;42;4;Goya;Salamanca
2020;Diciembre;1137.0;42;4;Goya;Salamanca
2021;Enero;1141.0;42;4;Goya;Salamanca
2021;Febrero;1152.0;42;4;Goya;Salamanca
2021;Marzo;1142.0;42;4;Goya;Salamanca
2021;Abril;1130.0;42;4;Goya;Salamanca
2021;Mayo;1098.0;42;4;Goya;Salamanca
2021;Junio;1081.0;42;4;Goya;Salamanca
2021;Julio;1090.0;42;4;Goya;Salamanca
2021;Agosto;1106.0;42;4;Goya;Salamanca
2021;Septiembre;1087.0;42;4;Goya;Salamanca
2021;Octubre;1035.0;42;4;Goya;Salamanca
2021;Noviembre;1025.0;42;4;Goya;Salamanca
2021;Diciembre;942.0;42;4;Goya;Salamanca
2022;Enero;881.0;42;4;Goya;Salamanca
2022;Febrero;835.0;42;4;Goya;Salamanca
2022;Marzo;828.0;42;4;Goya;Salamanca
2022;Abril;760.0;42;4;Goya;Salamanca
2022;Mayo;726.0;42;4;Goya;Salamanca
2022;Junio;623.0;42;4;Goya;Salamanca
2022;Julio;719.0;42;4;Goya;Salamanca
2022;Agosto;714.0;42;4;Goya;Salamanca
2022;Septiembre;692.0;42;4;Goya;Salamanca
2022;Octubre;702.0;42;4;Goya;Salamanca
2022;Noviembre;687.0;42;4;Goya;Salamanca
2022;Diciembre;673.0;42;4;Goya;Salamanca
2023;Enero;693.0;42;4;Goya;Salamanca
2023;Febrero;693.0;42;4;Goya;Salamanca
2012;Diciembre;2214.0;204;20;Arcos;San Blas - Canillejas
2013;Enero;2366.0;204;20;Arcos;San Blas - Canillejas
2013;Febrero;2421.0;204;20;Arcos;San Blas - Canillejas
2013;Marzo;2425.0;204;20;Arcos;San Blas - Canillejas
2013;Abril;2382.0;204;20;Arcos;San Blas - Canillejas
2013;Mayo;2330.0;204;20;Arcos;San Blas - Canillejas
2013;Junio;2287.0;204;20;Arcos;San Blas - Canillejas
2013;Julio;2258.0;204;20;Arcos;San Blas - Canillejas
2013;Agosto;2292.0;204;20;Arcos;San Blas - Canillejas
2013;Septiembre;2334.0;204;20;Arcos;San Blas - Canillejas
2013;Octubre;2286.0;204;20;Arcos;San Blas - Canillejas
2013;Noviembre;2261.0;204;20;Arcos;San Blas - Canillejas
2013;Diciembre;;204;20;Arcos;San Blas - Canillejas
2014;Enero;2266.0;204;20;Arcos;San Blas - Canillejas
2014;Febrero;2288.0;204;20;Arcos;San Blas - Canillejas
2014;Marzo;2281.0;204;20;Arcos;San Blas - Canillejas
2014;Abril;2232.0;204;20;Arcos;San Blas - Canillejas
2014;Mayo;2190.0;204;20;Arcos;San Blas - Canillejas
2014;Junio;2131.0;204;20;Arcos;San Blas - Canillejas
2014;Julio;2137.0;204;20;Arcos;San Blas - Canillejas
2014;Agosto;2157.0;204;20;Arcos;San Blas - Canillejas
2014;Septiembre;2183.0;204;20;Arcos;San Blas - Canillejas
2014;Octubre;2198.0;204;20;Arcos;San Blas - Canillejas
2014;Noviembre;2177.0;204;20;Arcos;San Blas - Canillejas
2014;Diciembre;2113.0;204;20;Arcos;San Blas - Canillejas
2015;Enero;2136.0;204;20;Arcos;San Blas - Canillejas
2015;Febrero;2168.0;204;20;Arcos;San Blas - Canillejas
2015;Marzo;2143.0;204;20;Arcos;San Blas - Canillejas
2015;Abril;2127.0;204;20;Arcos;San Blas - Canillejas
2015;Mayo;2085.0;204;20;Arcos;San Blas - Canillejas
2015;Junio;2021.0;204;20;Arcos;San Blas - Canillejas
2015;Julio;1959.0;204;20;Arcos;San Blas - Canillejas
2015;Agosto;1989.0;204;20;Arcos;San Blas - Canillejas
2015;Septiembre;2004.0;204;20;Arcos;San Blas - Canillejas
2015;Octubre;2058.0;204;20;Arcos;San Blas - Canillejas
2015;Noviembre;2047.0;204;20;Arcos;San Blas - Canillejas
2015;Diciembre;1998.0;204;20;Arcos;San Blas - Canillejas
2016;Enero;2035.0;204;20;Arcos;San Blas - Canillejas
2016;Febrero;2076.0;204;20;Arcos;San Blas - Canillejas
2016;Marzo;2011.0;204;20;Arcos;San Blas - Canillejas
2016;Abril;1974.0;204;20;Arcos;San Blas - Canillejas
2016;Mayo;1938.0;204;20;Arcos;San Blas - Canillejas
2016;Junio;1911.0;204;20;Arcos;San Blas - Canillejas
2016;Julio;1881.0;204;20;Arcos;San Blas - Canillejas
2016;Agosto;1863.0;204;20;Arcos;San Blas - Canillejas
2016;Septiembre;1868.0;204;20;Arcos;San Blas - Canillejas
2016;Octubre;1876.0;204;20;Arcos;San Blas - Canillejas
2016;Noviembre;1882.0;204;20;Arcos;San Blas - Canillejas
2016;Diciembre;1773.0;204;20;Arcos;San Blas - Canillejas
2017;Enero;1824.0;204;20;Arcos;San Blas - Canillejas
2017;Febrero;1856.0;204;20;Arcos;San Blas - Canillejas
2017;Marzo;1849.0;204;20;Arcos;San Blas - Canillejas
2017;Abril;1802.0;204;20;Arcos;San Blas - Canillejas
2017;Mayo;1768.0;204;20;Arcos;San Blas - Canillejas
2017;Junio;1755.0;204;20;Arcos;San Blas - Canillejas
2017;Julio;1728.0;204;20;Arcos;San Blas - Canillejas
2017;Agosto;1723.0;204;20;Arcos;San Blas - Canillejas
2017;Septiembre;1683.0;204;20;Arcos;San Blas - Canillejas
2017;Octubre;1673.0;204;20;Arcos;San Blas - Canillejas
2017;Noviembre;1640.0;204;20;Arcos;San Blas - Canillejas
2017;Diciembre;1587.0;204;20;Arcos;San Blas - Canillejas
2018;Enero;1665.0;204;20;Arcos;San Blas - Canillejas
2018;Febrero;1689.0;204;20;Arcos;San Blas - Canillejas
2018;Marzo;1652.0;204;20;Arcos;San Blas - Canillejas
2018;Abril;1652.0;204;20;Arcos;San Blas - Canillejas
2018;Mayo;1604.0;204;20;Arcos;San Blas - Canillejas
2018;Junio;1549.0;204;20;Arcos;San Blas - Canillejas
2018;Julio;1546.0;204;20;Arcos;San Blas - Canillejas
2018;Agosto;1571.0;204;20;Arcos;San Blas - Canillejas
2018;Septiembre;1600.0;204;20;Arcos;San Blas - Canillejas
2018;Octubre;1574.0;204;20;Arcos;San Blas - Canillejas
2018;Noviembre;1524.0;204;20;Arcos;San Blas - Canillejas
2018;Diciembre;1477.0;204;20;Arcos;San Blas - Canillejas
2019;Enero;1505.0;204;20;Arcos;San Blas - Canillejas
2019;Febrero;1526.0;204;20;Arcos;San Blas - Canillejas
2019;Marzo;1545.0;204;20;Arcos;San Blas - Canillejas
2019;Abril;1561.0;204;20;Arcos;San Blas - Canillejas
2019;Mayo;1511.0;204;20;Arcos;San Blas - Canillejas
2019;Junio;1526.0;204;20;Arcos;San Blas - Canillejas
2019;Julio;1354.0;204;20;Arcos;San Blas - Canillejas
2019;Agosto;1571.0;204;20;Arcos;San Blas - Canillejas
2019;Septiembre;1535.0;204;20;Arcos;San Blas - Canillejas
2019;Octubre;1530.0;204;20;Arcos;San Blas - Canillejas
2019;Noviembre;1516.0;204;20;Arcos;San Blas - Canillejas
2019;Diciembre;1465.0;204;20;Arcos;San Blas - Canillejas
2020;Enero;1536.0;204;20;Arcos;San Blas - Canillejas
2020;Febrero;1547.0;204;20;Arcos;San Blas - Canillejas
2020;Marzo;1607.0;204;20;Arcos;San Blas - Canillejas
2020;Abril;1792.0;204;20;Arcos;San Blas - Canillejas
2020;Mayo;1857.0;204;20;Arcos;San Blas - Canillejas
2020;Junio;1862.0;204;20;Arcos;San Blas - Canillejas
2020;Julio;1892.0;204;20;Arcos;San Blas - Canillejas
2020;Agosto;1939.0;204;20;Arcos;San Blas - Canillejas
2020;Septiembre;1907.0;204;20;Arcos;San Blas - Canillejas
2020;Octubre;1969.0;204;20;Arcos;San Blas - Canillejas
2020;Noviembre;1974.0;204;20;Arcos;San Blas - Canillejas
2020;Diciembre;2006.0;204;20;Arcos;San Blas - Canillejas
2021;Enero;2023.0;204;20;Arcos;San Blas - Canillejas
2021;Febrero;2070.0;204;20;Arcos;San Blas - Canillejas
2021;Marzo;2058.0;204;20;Arcos;San Blas - Canillejas
2021;Abril;2047.0;204;20;Arcos;San Blas - Canillejas
2021;Mayo;2012.0;204;20;Arcos;San Blas - Canillejas
2021;Junio;1976.0;204;20;Arcos;San Blas - Canillejas
2021;Julio;1935.0;204;20;Arcos;San Blas - Canillejas
2021;Agosto;1932.0;204;20;Arcos;San Blas - Canillejas
2021;Septiembre;1879.0;204;20;Arcos;San Blas - Canillejas
2021;Octubre;1856.0;204;20;Arcos;San Blas - Canillejas
2021;Noviembre;1829.0;204;20;Arcos;San Blas - Canillejas
2021;Diciembre;1659.0;204;20;Arcos;San Blas - Canillejas
2022;Enero;1623.0;204;20;Arcos;San Blas - Canillejas
2022;Febrero;1508.0;204;20;Arcos;San Blas - Canillejas
2022;Marzo;1516.0;204;20;Arcos;San Blas - Canillejas
2022;Abril;1467.0;204;20;Arcos;San Blas - Canillejas
2022;Mayo;1421.0;204;20;Arcos;San Blas - Canillejas
2022;Junio;1217.0;204;20;Arcos;San Blas - Canillejas
2022;Julio;1334.0;204;20;Arcos;San Blas - Canillejas
2022;Agosto;1362.0;204;20;Arcos;San Blas - Canillejas
2022;Septiembre;1385.0;204;20;Arcos;San Blas - Canillejas
2022;Octubre;1372.0;204;20;Arcos;San Blas - Canillejas
2022;Noviembre;1373.0;204;20;Arcos;San Blas - Canillejas
2022;Diciembre;1344.0;204;20;Arcos;San Blas - Canillejas
2023;Enero;1367.0;204;20;Arcos;San Blas - Canillejas
2023;Febrero;1408.0;204;20;Arcos;San Blas - Canillejas
2012;Diciembre;1680.0;11;1;Palacio;Centro
2013;Enero;1745.0;11;1;Palacio;Centro
2013;Febrero;1748.0;11;1;Palacio;Centro
2013;Marzo;1754.0;11;1;Palacio;Centro
2013;Abril;1723.0;11;1;Palacio;Centro
2013;Mayo;1751.0;11;1;Palacio;Centro
2013;Junio;1693.0;11;1;Palacio;Centro
2013;Julio;1735.0;11;1;Palacio;Centro
2013;Agosto;1738.0;11;1;Palacio;Centro
2013;Septiembre;1701.0;11;1;Palacio;Centro
2013;Octubre;1686.0;11;1;Palacio;Centro
2013;Noviembre;1645.0;11;1;Palacio;Centro
2013;Diciembre;1613.0;11;1;Palacio;Centro
2014;Enero;1662.0;11;1;Palacio;Centro
2014;Febrero;1679.0;11;1;Palacio;Centro
2014;Marzo;1653.0;11;1;Palacio;Centro
2014;Abril;1594.0;11;1;Palacio;Centro
2014;Mayo;1558.0;11;1;Palacio;Centro
2014;Junio;1511.0;11;1;Palacio;Centro
